timestamp,sequence_id,interacted,lstm_proba,rf_proba
1692974724.767798,36,False,0.4722643196582794,0.24
1692974724.9678671,36,False,0.40067940950393677,0.26
1692974725.3680167,36,False,0.2394687682390213,0.6
1692974725.568092,36,False,0.10120222717523575,0.53
1692974725.7681663,36,False,0.03542175143957138,0.58
1692974725.9682417,36,False,0.018976327031850815,0.61
1692974726.3683937,36,False,0.013015215285122395,0.71
1692974726.768561,36,False,0.0036493907682597637,0.09
1692974726.9686449,36,False,0.0019034622237086296,0.05
1692974727.1687264,36,False,0.0012549380771815777,0.14
1692974727.3688009,36,False,0.0008776396280154586,0.03
1692974727.568878,36,False,0.0006693606846965849,0.02
1692974727.7689593,36,False,0.0005381753435358405,0.07
1692974734.7718244,37,False,0.13294707238674164,0.22
1692974734.971905,37,False,0.04079360142350197,0.18
1692974735.3720655,37,False,0.020857082679867744,0.42
1692974735.5721438,37,False,0.01520670484751463,0.31
1692974735.7722244,37,False,0.011269218288362026,0.39
1692974736.1723876,37,False,0.00943010114133358,0.4
1692974736.3724675,37,False,0.007524897810071707,0.41
1692974736.5725436,37,False,0.005906352307647467,0.38
1692974736.972725,37,False,0.004643185995519161,0.23
1692974737.1727977,37,False,0.0037927129305899143,0.09
1692974737.372881,37,False,0.0030177095904946327,0.11
1692974737.773034,37,False,0.0031186044216156006,0.17
1692974737.973117,37,False,0.00176507537253201,0.09
1692974744.1756592,38,True,0.43931180238723755,0.57
1692974744.3757362,38,True,0.6378273367881775,0.37
1692974744.9760127,38,True,0.7320610880851746,0.26
1692974745.176089,38,True,0.799664318561554,0.35
1692974745.5762503,38,True,0.8354346752166748,0.37
1692974745.7763276,38,True,0.82603919506073,0.41
1692974745.97642,38,True,0.742106556892395,0.33
1692974746.3765976,38,True,0.7330807447433472,0.16
1692974746.57667,38,True,0.8550419807434082,0.66
1692974746.776759,38,True,0.9376307129859924,0.89
1692974746.976838,38,True,0.9641422033309937,0.8
1692974747.1769123,38,True,0.9741423726081848,0.66
1692974747.3769884,38,True,0.9767228960990906,0.61
1692974747.5770683,38,True,0.9796867370605469,0.67
1692974747.9772184,38,True,0.981661319732666,0.91
1692974748.177297,38,True,0.9821822047233582,0.86
1692974748.377384,38,True,0.9869188666343689,0.96
1692974748.9776213,38,True,0.9936180114746094,0.99
1692974749.3777823,38,True,0.9963794350624084,0.86
1692974749.7779467,38,True,0.9975200295448303,0.97
1692974749.9780293,38,True,0.9981216788291931,0.99
1692974750.178111,38,True,0.9984962940216064,1.0
1692974750.3781917,38,True,0.9986550807952881,0.99
1692974750.578277,38,True,0.9986698627471924,0.91
1692974750.77836,38,True,0.9979068040847778,0.75
1692974750.9784403,38,True,0.9944256544113159,0.88
1692974760.182214,39,False,0.4711824357509613,0.32
1692974760.382295,39,False,0.6001794338226318,0.58
1692974760.5823734,39,False,0.7196305990219116,0.71
1692974760.7824569,39,False,0.7905641794204712,0.63
1692974760.9825346,39,False,0.798359215259552,0.59
1692974761.1826158,39,False,0.7291855812072754,0.55
1692974761.382795,39,False,0.6040111184120178,0.66
1692974761.5828671,39,False,0.4620341658592224,0.73
1692974761.7829394,39,False,0.32769879698753357,0.82
1692974761.983013,39,False,0.2646603584289551,0.8
1692974762.1830864,39,False,0.0833965614438057,0.13
1692974762.3831627,39,False,0.12647484242916107,0.76
1692974762.5832384,39,False,0.15561996400356293,0.66
1692974762.7833147,39,False,0.19465602934360504,0.63
1692974762.9833937,39,False,0.1898203343153,0.7
1692974763.183488,39,False,0.13616740703582764,0.87
1692974763.3835592,39,False,0.06387407332658768,0.54
1692974763.5836494,39,False,0.014571605250239372,0.18
1692974763.7837255,39,False,0.004477065987884998,0.1
1692974763.983799,39,False,0.0023321250919252634,0.19
1692974764.3839607,39,False,0.0018532605608925223,0.01
1692974764.5840335,39,False,0.002003186382353306,0.17
1692974764.7841146,39,False,0.001849406398832798,0.04
1692974764.9841936,39,False,0.0017955404473468661,0.12
1692974765.384356,39,False,0.0016497924225404859,0.14
1692974765.5844316,39,False,0.0013681523269042373,0.0
1692974771.1866837,40,True,0.4976620376110077,0.66
1692974771.5868478,40,True,0.49872544407844543,0.25
1692974771.7869225,40,True,0.40370380878448486,0.34
1692974771.987018,40,True,0.37092486023902893,0.54
1692974772.1870964,40,True,0.5066923499107361,0.58
1692974772.387177,40,True,0.47062456607818604,0.67
1692974772.5872617,40,True,0.4868439733982086,0.18
1692974772.7873442,40,True,0.4786081910133362,0.39
1692974772.9874246,40,True,0.5238294005393982,0.42
1692974773.187508,40,True,0.648779571056366,0.43
1692974773.3875923,40,True,0.6151547431945801,0.38
1692974773.587673,40,True,0.6030627489089966,0.35
1692974773.7877584,40,True,0.6627894639968872,0.38
1692974773.987842,40,True,0.5963603258132935,0.29
1692974774.1879182,40,True,0.42271727323532104,0.18
1692974774.3879964,40,True,0.599443256855011,0.42
1692974774.5880773,40,True,0.8664690852165222,0.81
1692974774.788157,40,True,0.9657931327819824,0.96
1692974775.1883235,40,True,0.9893156290054321,1.0
1692974775.3884034,40,True,0.9952481389045715,0.99
1692974775.5884898,40,True,0.9971843361854553,1.0
1692974775.9886642,40,True,0.9981176853179932,1.0
1692974776.188758,40,True,0.998531699180603,0.99
1692974776.388837,40,True,0.9987218976020813,0.94
1692974776.9893367,40,True,0.9988189339637756,0.99
1692974777.1893911,40,True,0.9988433122634888,1.0
1692974777.3894513,40,True,0.9988147020339966,0.99
1692974777.789569,40,True,0.9987426400184631,0.94
1692974777.989643,40,True,0.9986940026283264,1.0
1692974778.1897178,40,True,0.9978025555610657,0.89
1692974787.193258,41,True,0.4708738327026367,0.78
1692974787.393336,41,True,0.5525678396224976,0.72
1692974787.593432,41,True,0.6003532409667969,0.37
1692974787.7935245,41,True,0.709862232208252,0.64
1692974787.99361,41,True,0.7299968004226685,0.33
1692974788.1936924,41,True,0.7068268060684204,0.55
1692974788.3937726,41,True,0.7071484923362732,0.48
1692974788.5938454,41,True,0.7108832001686096,0.4
1692974788.7939217,41,True,0.5475004315376282,0.1
1692974788.993999,41,True,0.5791047811508179,0.55
1692974789.1940775,41,True,0.551164448261261,0.4
1692974789.3941617,41,True,0.681626558303833,0.44
1692974789.5942397,41,True,0.7459890842437744,0.73
1692974789.7943168,41,True,0.8161535263061523,0.6
1692974789.9944096,41,True,0.8565970659255981,0.63
1692974790.194491,41,True,0.8660395741462708,0.49
1692974790.394578,41,True,0.8826289772987366,0.5
1692974790.5946703,41,True,0.9329710006713867,0.52
1692974790.7947488,41,True,0.970879077911377,0.89
1692974790.9948244,41,True,0.9886063933372498,0.97
1692974791.194905,41,True,0.9950469732284546,0.93
1692974791.3949833,41,True,0.9970677495002747,1.0
1692974791.7951546,41,True,0.9977466464042664,0.91
1692974791.9952314,41,True,0.9981626868247986,0.89
1692974792.3954108,41,True,0.9984452128410339,0.94
1692974792.5955002,41,True,0.9985731840133667,0.89
1692974792.7955892,41,True,0.9985945820808411,0.99
1692974792.995672,41,True,0.9984320998191833,0.98
1692974793.195748,41,True,0.9982757568359375,0.99
1692974793.3958204,41,True,0.9983092546463013,1.0
1692974793.595916,41,True,0.9983672499656677,1.0
1692974793.9960928,41,True,0.9984357953071594,1.0
1692974794.19617,41,True,0.9984464049339294,1.0
1692974794.3962617,41,True,0.9974556565284729,0.89
1692974809.602453,42,True,0.590847909450531,0.64
1692974809.8025258,42,True,0.3550652265548706,0.34
1692974810.0026026,42,True,0.46131017804145813,0.51
1692974810.202688,42,True,0.5794379115104675,0.43
1692974810.402766,42,True,0.7120906114578247,0.43
1692974810.6028442,42,True,0.8209174275398254,0.63
1692974810.8029432,42,True,0.8485526442527771,0.6
1692974811.0030403,42,True,0.7908526659011841,0.24
1692974811.2031305,42,True,0.807476282119751,0.61
1692974811.403227,42,True,0.7756601572036743,0.65
1692974811.603303,42,True,0.754566490650177,0.71
1692974811.8033738,42,True,0.6716908812522888,0.48
1692974812.0034497,42,True,0.5677067041397095,0.51
1692974812.2035277,42,True,0.4735286831855774,0.56
1692974812.4036083,42,True,0.5074111819267273,0.43
1692974812.603686,42,True,0.8097981810569763,0.5
1692974812.8037624,42,True,0.9234548211097717,0.44
1692974813.0038407,42,True,0.9604040384292603,0.78
1692974813.2039237,42,True,0.9759833216667175,0.85
1692974813.404003,42,True,0.9840287566184998,0.98
1692974814.0042462,42,True,0.9867588877677917,0.7
1692974814.2043238,42,True,0.9899249076843262,0.78
1692974814.4044049,42,True,0.9756132960319519,0.18
1692974814.6044822,42,True,0.9869419932365417,0.77
1692974814.8045604,42,True,0.9905933737754822,0.6
1692974815.004639,42,True,0.993020236492157,0.84
1692974815.2047188,42,True,0.995993971824646,0.98
1692974815.404799,42,True,0.997549831867218,0.99
1692974815.604879,42,True,0.9982182383537292,1.0
1692974815.804961,42,True,0.9984527826309204,1.0
1692974816.005036,42,True,0.9985195994377136,0.95
1692974816.2051191,42,True,0.9984779953956604,1.0
1692974816.4052272,42,True,0.9984252452850342,1.0
1692974816.6053038,42,True,0.9976192116737366,0.87
1692974825.608953,43,False,0.07007485628128052,0.2
1692974825.8090367,43,False,0.08863548189401627,0.5
1692974826.0091238,43,False,0.15977320075035095,0.68
1692974826.4092898,43,False,0.33076047897338867,0.34
1692974826.6093717,43,False,0.48194169998168945,0.51
1692974826.809451,43,False,0.6002753973007202,0.55
1692974827.0095425,43,False,0.6085325479507446,0.46
1692974827.4097254,43,False,0.6207634210586548,0.62
1692974827.6098046,43,False,0.6049687266349792,0.51
1692974827.8098967,43,False,0.7468298673629761,0.43
1692974828.009992,43,False,0.6882087588310242,0.24
1692974828.2100728,43,False,0.6781419515609741,0.38
1692974828.4101462,43,False,0.6109328269958496,0.39
1692974828.61023,43,False,0.5519391298294067,0.42
1692974828.8103056,43,False,0.4506972134113312,0.32
1692974829.0103846,43,False,0.32337304949760437,0.49
1692974829.2104676,43,False,0.20823806524276733,0.44
1692974829.4105482,43,False,0.11379273980855942,0.44
1692974829.6106236,43,False,0.04909414425492287,0.42
1692974829.8107035,43,False,0.02455308847129345,0.41
1692974830.0107837,43,False,0.012624949216842651,0.38
1692974830.2108755,43,False,0.0073279207572340965,0.27
1692974830.4109533,43,False,0.009690499864518642,0.46
1692974830.6110415,43,False,0.03495396673679352,0.46
1692974830.8111153,43,False,0.015344916842877865,0.44
1692974831.011207,43,False,0.007507926318794489,0.39
1692974831.2112892,43,False,0.004536730237305164,0.32
1692974831.6114545,43,False,0.0042555383406579494,0.26
1692974836.8135705,44,True,0.40615466237068176,0.21
1692974837.0136533,44,True,0.24921242892742157,0.22
1692974837.2137277,44,True,0.14825744926929474,0.3
1692974837.6138885,44,True,0.19896972179412842,0.38
1692974837.8139696,44,True,0.19427518546581268,0.39
1692974838.0140462,44,True,0.2176351547241211,0.49
1692974838.2141328,44,True,0.26224178075790405,0.38
1692974838.4142313,44,True,0.2963141202926636,0.43
1692974838.61431,44,True,0.2920050024986267,0.3
1692974838.8143911,44,True,0.35020044445991516,0.28
1692974839.0144734,44,True,0.33765390515327454,0.26
1692974839.2145514,44,True,0.36364221572875977,0.31
1692974839.4146316,44,True,0.43465757369995117,0.38
1692974839.614712,44,True,0.6110528707504272,0.44
1692974839.8147898,44,True,0.7726819515228271,0.48
1692974840.4151342,44,True,0.8693907856941223,0.32
1692974840.6152067,44,True,0.9517219662666321,0.65
1692974840.815289,44,True,0.9857607483863831,0.98
1692974841.015361,44,True,0.9943287968635559,0.95
1692974841.415505,44,True,0.9965564012527466,0.75
1692974841.615577,44,True,0.9978018403053284,1.0
1692974841.8156512,44,True,0.9983735084533691,1.0
1692974842.215798,44,True,0.99863201379776,0.99
1692974842.415879,44,True,0.9987474679946899,1.0
1692974842.6159594,44,True,0.998782217502594,1.0
1692974843.016119,44,True,0.9985330104827881,0.86
1692974843.216211,44,True,0.9971553087234497,0.73
1692974851.4195485,45,False,0.27549049258232117,0.26
1692974851.619624,45,False,0.21790467202663422,0.3
1692974852.019786,45,False,0.20528896152973175,0.23
1692974852.219863,45,False,0.21380320191383362,0.13
1692974852.419947,45,False,0.19421249628067017,0.21
1692974852.6200385,45,False,0.11941560357809067,0.29
1692974852.8201306,45,False,0.06719174236059189,0.29
1692974853.220296,45,False,0.05040187016129494,0.33
1692974853.4203684,45,False,0.043587177991867065,0.2
1692974853.6204486,45,False,0.04126753285527229,0.2
1692974853.8205304,45,False,0.03502573445439339,0.25
1692974854.220689,45,False,0.024481438100337982,0.07
1692974854.6208382,45,False,0.018264856189489365,0.11
1692974854.820923,45,False,0.01560260634869337,0.12
1692974855.021,45,False,0.01698719710111618,0.06
1692974855.2210894,45,False,0.009829197078943253,0.04
1692974855.421173,45,False,0.005131634883582592,0.09
1692974855.6212523,45,False,0.00221138633787632,0.09
1692974861.023454,46,False,0.4510653614997864,0.28
1692974861.2235346,46,False,0.37464720010757446,0.26
1692974861.4236176,46,False,0.2621481120586395,0.56
1692974861.6237004,46,False,0.1994144320487976,0.28
1692974862.023871,46,False,0.1783534288406372,0.7
1692974862.2239497,46,False,0.14318884909152985,0.59
1692974862.424031,46,False,0.09200973063707352,0.31
1692974862.6241162,46,False,0.06540682911872864,0.33
1692974862.8241982,46,False,0.04601714387536049,0.68
1692974863.2243552,46,False,0.03602692484855652,0.84
1692974863.4244325,46,False,0.060318559408187866,0.86
1692974863.6245086,46,False,0.07827068120241165,0.62
1692974863.8245974,46,False,0.029536426067352295,0.17
1692974864.22477,46,False,0.007841385900974274,0.0
1692974864.4248605,46,False,0.003243323415517807,0.08
1692974864.624941,46,False,0.0037055043503642082,0.21
1692974864.825016,46,False,0.0027201029006391764,0.04
1692974865.0251102,46,False,0.0020316396839916706,0.2
1692974865.2252002,46,False,0.0029662013985216618,0.24
1692974871.627782,47,False,0.36179032921791077,0.33
1692974871.8278618,47,False,0.3744666874408722,0.5
1692974872.0280733,47,False,0.40773266553878784,0.35
1692974872.228247,47,False,0.44971516728401184,0.56
1692974872.4283009,47,False,0.4522469639778137,0.63
1692974872.6283543,47,False,0.45403608679771423,0.53
1692974872.8284333,47,False,0.36968421936035156,0.47
1692974873.0285132,47,False,0.23067401349544525,0.29
1692974873.228583,47,False,0.14960163831710815,0.37
1692974873.4286466,47,False,0.12402760237455368,0.4
1692974873.6287625,47,False,0.13435785472393036,0.38
1692974873.828822,47,False,0.1409844011068344,0.47
1692974874.0289285,47,False,0.1639835387468338,0.36
1692974874.2293272,47,False,0.12471072375774384,0.18
1692974874.4293442,47,False,0.11618170142173767,0.24
1692974874.6294434,47,False,0.07986311614513397,0.43
1692974874.8294828,47,False,0.037894051522016525,0.06
1692974875.0295217,47,False,0.011276324279606342,0.12
1692974875.229566,47,False,0.009812865406274796,0.07
1692974875.4296296,47,False,0.002742614597082138,0.05
1692974875.6296694,47,False,0.0026337250601500273,0.1
1692974875.8297377,47,False,0.0024332799948751926,0.07
1692974876.0297976,47,False,0.0024024518206715584,0.12
1692974876.2298934,47,False,0.0012701754458248615,0.04
1692974876.4299614,47,False,0.0014789080014452338,0.21
1692974876.6300216,47,False,0.0008000855450518429,0.03
1692974876.830068,47,False,0.001050327206030488,0.16
1692974966.666605,50,True,0.39512982964515686,0.51
1692974966.8666885,50,True,0.3639968931674957,0.36
1692974967.066765,50,True,0.35968172550201416,0.36
1692974967.2668426,50,True,0.4307050406932831,0.56
1692974967.466926,50,True,0.5735881328582764,0.43
1692974967.6670067,50,True,0.5402185916900635,0.13
1692974967.8670936,50,True,0.48133525252342224,0.3
1692974968.0671766,50,True,0.44265130162239075,0.53
1692974968.267259,50,True,0.41780421137809753,0.17
1692974968.467345,50,True,0.4231647551059723,0.23
1692974968.6674273,50,True,0.5770877599716187,0.29
1692974968.867511,50,True,0.5467709898948669,0.18
1692974969.0675955,50,True,0.49521756172180176,0.23
1692974969.2676733,50,True,0.7475593090057373,0.39
1692974969.4677489,50,True,0.5876145362854004,0.34
1692974969.6678429,50,True,0.3976645767688751,0.27
1692974969.8679302,50,True,0.2531907260417938,0.21
1692974970.068009,50,True,0.21098898351192474,0.14
1692974970.268084,50,True,0.13420970737934113,0.16
1692974970.4681673,50,True,0.08196889609098434,0.19
1692974970.6682503,50,True,0.05085267871618271,0.18
1692974970.8683312,50,True,0.0343785434961319,0.27
1692974971.0684142,50,True,0.04057338461279869,0.41
1692974971.2684906,50,True,0.06891731917858124,0.36
1692974971.6686587,50,True,0.27267464995384216,0.64
1692974971.8687348,50,True,0.7080263495445251,0.68
1692974972.0688157,50,True,0.9266209006309509,0.72
1692974972.2688966,50,True,0.9830795526504517,0.98
1692974972.4689777,50,True,0.9944835305213928,1.0
1692974972.8691585,50,True,0.9971008896827698,0.97
1692974973.0692365,50,True,0.9980276226997375,0.96
1692974973.2693162,50,True,0.9984633922576904,1.0
1692974973.4694002,50,True,0.9980788230895996,0.67
1692974973.6694813,50,True,0.9967408776283264,0.56
1692974981.2725787,51,False,0.3058711588382721,0.28
1692974981.4726558,51,False,0.22346866130828857,0.3
1692974981.672741,51,False,0.39057961106300354,0.5
1692974981.8728216,51,False,0.5125973224639893,0.5
1692974982.2729828,51,False,0.5865197777748108,0.45
1692974982.4730642,51,False,0.6558635830879211,0.43
1692974982.673145,51,False,0.6960157155990601,0.32
1692974982.8732274,51,False,0.6426231861114502,0.48
1692974983.07331,51,False,0.6524208784103394,0.56
1692974983.4734695,51,False,0.6425774097442627,0.23
1692974983.673553,51,False,0.6200701594352722,0.38
1692974983.8736277,51,False,0.7595527172088623,0.31
1692974984.2737937,51,False,0.6790101528167725,0.21
1692974984.4738748,51,False,0.5576270818710327,0.32
1692974984.67396,51,False,0.41040751338005066,0.39
1692974984.874039,51,False,0.3315877616405487,0.19
1692974985.074117,51,False,0.48127004504203796,0.21
1692974985.2742176,51,False,0.24028176069259644,0.07
1692974985.474297,51,False,0.13398414850234985,0.3
1692974985.6743712,51,False,0.06899741291999817,0.14
1692974985.8744528,51,False,0.044283393770456314,0.3
1692974986.0745358,51,False,0.010830866172909737,0.08
1692974986.2746134,51,False,0.007442861329764128,0.21
1692974986.4746952,51,False,0.0019588852301239967,0.07
1692974986.6747766,51,False,0.0020942280534654856,0.2
1692974986.8748567,51,False,0.0009472340461798012,0.05
1692974987.07494,51,False,0.0011842901585623622,0.23
1692974987.2750192,51,False,0.0006258964422158897,0.09
1692974992.4771268,52,True,0.42725348472595215,0.56
1692974992.6772091,52,True,0.15554776787757874,0.42
1692974992.8772883,52,True,0.18712374567985535,0.46
1692974993.0773742,52,True,0.32738393545150757,0.59
1692974993.47754,52,True,0.47682690620422363,0.64
1692974993.6776247,52,True,0.5597482919692993,0.32
1692974993.8777082,52,True,0.6357153654098511,0.26
1692974994.077789,52,True,0.6672168970108032,0.54
1692974994.2778728,52,True,0.6747763752937317,0.59
1692974994.4779582,52,True,0.6879009008407593,0.65
1692974994.6780386,52,True,0.8266404867172241,0.78
1692974994.8781245,52,True,0.9066745042800903,0.83
1692974995.0782084,52,True,0.9435334801673889,0.81
1692974995.4783716,52,True,0.9586319923400879,0.96
1692974995.6784525,52,True,0.9802748560905457,0.99
1692974995.87853,52,True,0.9905865788459778,0.98
1692974996.078621,52,True,0.9941260814666748,0.95
1692974996.4787753,52,True,0.9960506558418274,0.98
1692974996.678863,52,True,0.9970347881317139,1.0
1692974996.8789454,52,True,0.9975557327270508,0.95
1692974997.0790415,52,True,0.9978910088539124,1.0
1692974997.279128,52,True,0.9980990290641785,1.0
1692974997.479211,52,True,0.9982414245605469,0.96
1692974997.6792903,52,True,0.9972954392433167,0.85
1692975005.282448,53,True,0.3510565459728241,0.34
1692975005.482521,53,True,0.4548013508319855,0.51
1692975005.6826005,53,True,0.6112989783287048,0.79
1692975005.8826957,53,True,0.5649193525314331,0.46
1692975006.482917,53,True,0.6476605534553528,0.63
1692975006.68299,53,True,0.6276769042015076,0.71
1692975006.8830686,53,True,0.6234362721443176,0.59
1692975007.0831487,53,True,0.6358059644699097,0.58
1692975007.2832232,53,True,0.7423034906387329,0.48
1692975007.683383,53,True,0.6348085403442383,0.12
1692975007.8834598,53,True,0.6049365401268005,0.49
1692975008.0835412,53,True,0.5307914614677429,0.49
1692975008.2836192,53,True,0.5164404511451721,0.29
1692975008.4836965,53,True,0.515009880065918,0.37
1692975008.6837783,53,True,0.6118963360786438,0.72
1692975008.8838575,53,True,0.7859305739402771,0.62
1692975009.083936,53,True,0.9318962693214417,0.91
1692975009.4840977,53,True,0.978371798992157,0.85
1692975009.6841726,53,True,0.9908198714256287,0.77
1692975009.8842554,53,True,0.9950548410415649,0.96
1692975010.084336,53,True,0.99662184715271,0.98
1692975010.284417,53,True,0.9972456693649292,0.85
1692975010.4845006,53,True,0.9967867136001587,0.75
1692975010.684584,53,True,0.9953930377960205,0.76
1692975010.88466,53,True,0.9929856657981873,0.56
1692975011.0847435,53,True,0.9907869696617126,0.8
1692975011.284823,53,True,0.9914563298225403,0.61
1692975011.484901,53,True,0.9927765130996704,0.84
1692975011.6849897,53,True,0.9948930740356445,0.79
1692975011.885074,53,True,0.996696949005127,0.98
1692975012.2852411,53,True,0.9975526928901672,0.81
1692975012.4853315,53,True,0.9979967474937439,0.97
1692975012.6854074,53,True,0.9982724189758301,0.99
1692975012.885494,53,True,0.9984190464019775,0.79
1692975013.2856584,53,True,0.9984649419784546,0.75
1692975013.4857442,53,True,0.9983888864517212,0.71
1692975013.8859074,53,True,0.9982465505599976,0.9
1692975014.0859897,53,True,0.9980960488319397,1.0
1692975014.2860713,53,True,0.9979478716850281,0.98
1692975025.4906392,54,False,0.33976468443870544,0.26
1692975025.6907208,54,False,0.3700718581676483,0.68
1692975025.8908007,54,False,0.42935696244239807,0.49
1692975026.0908868,54,False,0.5346893072128296,0.56
1692975026.2909706,54,False,0.5788294076919556,0.23
1692975026.4910522,54,False,0.5723066926002502,0.21
1692975026.6911392,54,False,0.5284569263458252,0.24
1692975026.891236,54,False,0.385041743516922,0.26
1692975027.0913148,54,False,0.2868761420249939,0.46
1692975027.2914093,54,False,0.19486606121063232,0.35
1692975027.4914856,54,False,0.16802304983139038,0.67
1692975027.6915588,54,False,0.1685962677001953,0.69
1692975027.8916402,54,False,0.16624130308628082,0.76
1692975028.091717,54,False,0.19414500892162323,0.25
1692975028.2917936,54,False,0.27225005626678467,0.56
1692975028.4918773,54,False,0.23106399178504944,0.4
1692975028.6919572,54,False,0.20346231758594513,0.19
1692975028.8920372,54,False,0.27090203762054443,0.28
1692975029.0921185,54,False,0.17550352215766907,0.09
1692975029.4922817,54,False,0.11840598285198212,0.04
1692975029.692366,54,False,0.061654988676309586,0.23
1692975029.8924491,54,False,0.016633976250886917,0.03
1692975030.0925305,54,False,0.011263460852205753,0.06
1692975030.2926185,54,False,0.008233258500695229,0.01
1692975030.6927788,54,False,0.00292468024417758,0.07
1692975030.89286,54,False,0.002876442391425371,0.04
1692975031.0929413,54,False,0.0012877769768238068,0.06
1692975031.293023,54,False,0.0015927766216918826,0.03
1692975037.4955485,55,False,0.43307173252105713,0.51
1692975037.8957057,55,False,0.38697677850723267,0.59
1692975038.0957918,55,False,0.3354588747024536,0.08
1692975038.2958734,55,False,0.22836609184741974,0.26
1692975038.4959528,55,False,0.18361669778823853,0.26
1692975038.696037,55,False,0.12718524038791656,0.61
1692975039.2962909,55,False,0.07538582384586334,0.56
1692975039.496373,55,False,0.062390074133872986,0.63
1692975039.6964517,55,False,0.04382878541946411,0.53
1692975039.8965385,55,False,0.02382669411599636,0.43
1692975040.096635,55,False,0.01839028112590313,0.65
1692975040.2967165,55,False,0.006263648625463247,0.13
1692975040.4968169,55,False,0.0030996629502624273,0.06
1692975040.6968944,55,False,0.0018081847811117768,0.0
1692975040.896973,55,False,0.0013782248133793473,0.11
1692975041.0970542,55,False,0.0011066492879763246,0.02
1692975041.297129,55,False,0.000981137272901833,0.07
1692975047.899825,56,False,0.23529301583766937,0.1
1692975048.099919,56,False,0.09479420632123947,0.12
1692975048.3000126,56,False,0.03980028256773949,0.14
1692975048.500986,56,False,0.01480893138796091,0.06
1692975048.7009754,56,False,0.004902571905404329,0.01
1692975048.900987,56,False,0.0019606309942901134,0.03
1692975049.301026,56,False,0.0010062102228403091,0.08
1692975049.5010614,56,False,0.0006424433086067438,0.04
1692975049.7010815,56,False,0.00048488631728105247,0.02
1692975049.901102,56,False,0.00039707095129415393,0.01
1692975050.1011307,56,False,0.0003603295481298119,0.08
1692975050.3011684,56,False,0.0003202207153663039,0.06
1692975050.5012064,56,False,0.0002998369454871863,0.0
1692975050.7012548,56,False,0.000282945460639894,0.03
1692975050.901298,56,False,0.0002729338884819299,0.02
1692975051.1013474,56,False,0.00026271757087670267,0.0
1692975051.3014016,56,False,0.00026100437389686704,0.02
1692975051.501466,56,False,0.00025692852796055377,0.03
1692975051.701532,56,False,0.0002526557946112007,0.02
1692975051.9015934,56,False,0.000248616881435737,0.03
1692975052.1016538,56,False,0.0002460497780703008,0.08
1692975052.301733,56,False,0.0002465822035446763,0.02
1692975052.501817,56,False,0.0002503907890059054,0.08
1692975052.7018874,56,False,0.0002459032111801207,0.12
1692975053.1027224,56,False,0.00025001054746098816,0.27
1692975053.3027227,56,False,0.00024294824106618762,0.21
1692975053.5027306,56,False,0.00024210817355196923,0.23
1692975053.7032535,56,False,0.00024276485783047974,0.25
1692975062.1056204,57,False,0.11021438241004944,0.09
1692975062.3057032,57,False,0.015956936404109,0.06
1692975062.7058637,57,False,0.003013764275237918,0.05
1692975062.9059565,57,False,0.0010241229319944978,0.07
1692975063.3061163,57,False,0.0005591598455794156,0.02
1692975063.7062733,57,False,0.00040403983439318836,0.0
1692975063.906354,57,False,0.0003410647332202643,0.01
1692975064.1064315,57,False,0.00030580544262193143,0.0
1692975064.3069692,57,False,0.00028733006911352277,0.0
1692975064.521913,57,False,0.00027851967024616897,0.0
1692975064.720932,57,False,0.0002805448602885008,0.02
1692975064.9205074,57,False,0.00028383141034282744,0.01
1692975065.119689,57,False,0.0002773965825326741,0.0
1692975065.3076007,57,False,0.0002790153375826776,0.03
1692975065.707631,57,False,0.0002856992941815406,0.0
1692975065.9076612,57,False,0.00028295168885961175,0.02
1692975066.107689,57,False,0.0002907182788476348,0.05
1692975066.307731,57,False,0.000299695209832862,0.02
1692975066.5082116,57,False,0.0003134517464786768,0.0
1692975066.7228274,57,False,0.0003237742930650711,0.0
1692975066.9218276,57,False,0.0003529464884195477,0.11
1692975067.1217136,57,False,0.00034599145874381065,0.08
1692975067.308431,57,False,0.0003744427813217044,0.06
1692975075.5111115,58,False,0.17446111142635345,0.63
1692975075.7111976,58,False,0.04110509529709816,0.11
1692975075.9112792,58,False,0.010331770405173302,0.06
1692975076.1113572,58,False,0.003755984827876091,0.15
1692975076.3119037,58,False,0.0016439430182799697,0.04
1692975076.712379,58,False,0.0008324161171913147,0.04
1692975076.912379,58,False,0.0005502330604940653,0.03
1692975077.329114,58,False,0.00039217673474922776,0.02
1692975077.5125782,58,False,0.00032728430232964456,0.05
1692975077.7125916,58,False,0.00029739568708464503,0.0
1692975077.9126098,58,False,0.00027126941131427884,0.03
1692975078.3136058,58,False,0.0002579031279310584,0.04
1692975078.5135646,58,False,0.00025126367108896375,0.06
1692975078.7135146,58,False,0.0002448564919177443,0.06
1692975078.9139743,58,False,0.00024363439297303557,0.01
1692975079.1144252,58,False,0.00023919421073514968,0.12
1692975079.3147943,58,False,0.0002356028271606192,0.09
1692975079.5151494,58,False,0.00024049034982454032,0.07
1692975079.715472,58,False,0.00025702014681883156,0.1
1692975079.9152844,58,False,0.00026108126621693373,0.06
1692975080.1155946,58,False,0.00026397319743409753,0.06
1692975080.315884,58,False,0.0002632448449730873,0.07
1692975080.516142,58,False,0.0002633974945638329,0.07
1692975080.716488,58,False,0.00027197590679861605,0.07
1692975080.916241,58,False,0.0002793715102598071,0.08
